url,Advertisment_Title,Advertisment_Description,Category
https://www.youtube.com/watch?v=ICzajGSf7hQ,መልካም ሁን መልካም ስራ,ቀስተደመና ፍራሽ,መዝናኛ
https://www.youtube.com/watch?v=d_TEfGfqfLM,በነዳጅ ማደያዎች በቅልጥፍና ለመስተናገድ ማድረግ ያለብዎት,ኢትዮቴሌኮም,መዝናኛ 
https://www.youtube.com/watch?v=PPrriVsA6jY,በጥሪ መለያ   አገልግሎታችን ራስዎን ወይም ስሜትዎን ይግለፁ,ስለራስዎ ስለስራዎ ወይም ስሜትዎን ስልክ ሲደውሉ ወይም ሲደወልልዎ ቀድሞ በሚደርስ መልእክት በጥሪ መለያ አገልግሎት ይግለፁ,መዝናኛ 
https://www.youtube.com/watch?v=xgmivIbPWhA,የ ሳፋሪኮም ሴቶች የመጀመሪያ  ኪሎ ሜትር ሩጫ  ማድመቅ,እንዴት ያለ አስደናቂ ቀን ነበር ስለወጡን እና እንድንንከባከብ አስደናቂ ጊዜዎችን ስለሰጡን ለሁሉም ሰው ትልቅ ምስጋና ይገባቸዋል የ    ሩጫ ካመለጣችሁ አንድ ድምቀት እነሆ እስከሚቀጥለው ጊዜ በርቺ,አካልብቃት 
https://www.youtube.com/watch?v=XqhCj4BlfgY,ወኪል  ከእርስዎ  የስራ መለያ ወደ ተንሳፋፊዎ ገንዘብ እንዴት እንደሚወስዱ,ከ የስራ መለያዎ ወደ ተንሳፋፊዎ ገንዘብ እንዴት ማንቀሳቀስ እንደሚችሉ መመሪያ እዚህ አለ ሳፋሪኮም  በጋራ ወደፊት,ሳይንስ እና ቴክኖሎጂ
https://www.youtube.com/watch?v=Rj0B0r-uvNg,ለወኪሉ ገንዘብ ገቢ ለማድረግ,ለወኪሉ ገንዘብ ገቢ ለማድረግ,መዝናኛ
https://www.youtube.com/watch?v=1v0gxD1-Fjk,ማራኪ መጅሊሶች በሚፈልጉት የዲዛይን ምርጫ ከቀስተዳመና,ለረመዳን እቤቶን ማስዋብ አስባዋል እንግዲያውስ ወደኛ ይምጡ ጥራትን ከምቾት ያጣመሩ ውብ እና ማራኪ መጅሊሶች በሚፈልጉት የዲዛይን ምርጫ ከቀስተዳመና ለናንት,ሳይንስ እና ቴክኖሎጂ
https://www.youtube.com/watch?v=ZURV5ldRswM,የዘቢዳር ቢራ ፋብሪካ ጉብኝት,ቢጂአይ ኢትዮጵያ የሽያጭ ክፍል ከአዲስ አበባ የዘቢዳር ቢራ ፋብሪካን ለመጎብኘት ትልቅ እድል ነበረው ያሳለፍነውን አስደናቂ ጊዜ ለማየት አጭር ቪዲዮውን ይመልከቱ,መዝናኛ
https://www.youtube.com/watch?v=uIuHyV6Vx1c,የህብረት ባንክ ቴሌቪዥን ማስታወቂያ,ሂበርት ባንክ ቀልጣፋ አገልግሎት አሰጣጥን በማረጋገጥ ደንበኞቹን እና ሌሎች ባለድርሻ አካላትን ከሚጠበቀው በላይ ለማድረግ ቁርጠኛ ነው ይህ በ  የተዘጋጀው አዲሱ የቲቪ ማስታወቂያ ነው,መዝናኛ 
https://www.youtube.com/watch?v=AWyLLs5fio4,የኦሮሚያ ገቢዎች ቢሮ ግብር እና ቀረጥ ክፍያ በቴሌብር,ግብር ለሀገር ክብር ዲጂታል ኢትዮጵያን እውን በማድረግ ጉዟችን ቀጣይ ምእራፍ ከኦሮሚያ ክልል ገቢዎች ቢሮ ጋር በጋራ በመሆን ግብር እና ቀረጥ ክፍያዎችን በቴሌብር ለመሰብሰብ የሚያስችል አሰራርን ተግባራዊ አድርገናል        ,መዝናኛ 
https://www.youtube.com/watch?v=6jDxDv8x5Ag,የጋራ የወደፊት ሁኔታን መቅረፅ  አንድ ላይ ወደፊት,ከአዳማ የመጣው ወልደትንሳኤ አደመ በአጋርነት የእድገት ታሪካቸውን እና ቴክኖሎጂ እና ተያያዥነት ሙያውን እንዴት እንዳሳደገው ያጫውታል ወደፊት በአንድነት,መዝናኛ 
https://www.youtube.com/watch?v=pz6RM8K9HoE,የገና የአየር ሰአት ስጦታ,ውሎችን እና ሁኔታዎችን ለማንበብ ከዚህ በታች ያለውን አገናኝ ጠቅ ያድርጉ,መዝናኛ 
https://www.youtube.com/watch?v=bPBrVGIYOQE,ኢትዮ ቴሌኮም ጂ ቢቲኤስ ተጀመረ,ኢትዮ ቴሌኮም ከአዲስ ገቢዎች ፉክክር ቀደም ብሎ ግንቦት  የጂ የሞባይል ስልክ አገልግሎትን ጀመረጂ ለታዳጊ ቴክኖሎጅዎች እንደ እራስ አሽከርካሪዎች እና በስማርት መሳሪያዎች መካከል ግንኙነት እና ትስስር እንዲኖር ያስችላል ተብሏል ከጂ ቢያንስ  እጥፍ የፈጠነ የመረጃ ፍጥነት ያቀርባል የኢትዮ ቴሌኮም ይፋዊ የዝግጅት አጋር እንደመሆኑ ዘላለም ሚዲያ የመድረክ አደረጃጀቱን በማዘጋጀት የይዘቱን አፈጣጠር ተቆጣጠረ ከዚያም ቡድኑ በሸራተን አዲስ ሆቴል ሙሉውን የመድረክ የታጠፈ እና የኤልዲ ስክሪን ሰርቷል,መዝናኛ
https://www.youtube.com/watch?v=xWf38-eX0VU,የኢንዱስትሪ ፓርክ ሰራተኞች ምልመላ ማግበር ፕሮግራም,በሀዋሳ ኢንዱስትሪ ፓርክ ያለውን የሰው ሀይል ፍላጎት ለማርካት ከመስመር በታች ያለው የዘላለም ሚዲያ ቡድን በተመረጡት የተፋሰስ ወረዳዎች እንደ አለታ ዋንዶ ወላይታ እና ሀዲያ ያሉ ወጣቶችን በማነሳሳት ለአንድ ወር የሚፈጅ የመንገድ ትርኢት በማዘጋጀት በአካባቢው የሚኖሩ ወጣቶችን በማነሳሳት ለሀዋሳ ኢንደስትሪ ፓርክ የሰራተኛ ሀይል ፍላጎትን ለማርካት ከስምምነት በታች ያሉት በፓርኩ ውስጥ ሲሰሩ የሚያገኙትን ጥቅም እና ግላዊ እድገት በማሳየት ከእኩዮቻቸው ጋር በመሆን በፓርኩ ውስጥ ይስሩ የማነቃቂያ ቡድኑ እውቀታቸውን እና ልምዳቸውን እንዲያካፍሉ በፓርኩ ውስጥ ሲሰሩ የነበሩ እና ወደ ቡድን መሪነት ወይም ሱፐርቫይዘርነት ደረጃ የተሸጋገሩ ልጃገረዶችን እንደ የምርት ስም አምባሳደር ተጠቅሟል,ሳይንስ እና ቴክኖሎጂ
https://www.youtube.com/watch?v=FCh-WgBMN50,ክብር ለጥበብ  የእውቅና ሽልማት መርሀ ግብር ስፖንሰር በማድረጋችን እና ተሸላሚ በመሆናችን ከፍተኛ ደስታ ይሰማናል,ለሀገራችንን አንጋፋ እና ወጣት የኪነ ጥበብ ባለሙያዎች እውቅና ሽልማት ለመስጠት የተዘጋጀውን ክብር ለጥበብ ስፖንሰር በማድረጋችን እና ተሸላሚ በመሆናችን ከፍተኛ ደስታ ይሰማናል,አርት
https://www.youtube.com/watch?v=vvwFh7fZ214,የቴሌብር ሱፐርአፕ ይፋዊ የማስጀመሪያ ስነስርአት,እልፍ ጉዳይ በአንድ መተግበሪያ የሚያከናውኑበት እንዲሁም ባዮሜትሪክስ የደህንነት ማረጋገጫን ጨምሮ ከበርካታ አዳዲስ ነገሮች ጋር አዲሱ የቴሌብር ሱፐርአፕ ይፋ የሆነበት ስነስርአት,መዝናኛ
https://www.youtube.com/watch?v=xnY8lqgoSkY,ኩባንያችን የትምህርት መርጃ መሳሪያ ድጋፍ ለሚሹ ተማሪዎች ድጋፍ አደረገ,ኩባንያችን በመላው ኢትዮጵያ ለሚገኙ  ትምህርት ቤቶች ከ በላይ ደብተሮች ለ ድጋፍ ለሚሹ ተማሪዎች የትምህርት መርጃ መሳሪያ ድጋፍ አደረገ ተማሪዎችን በትምህርት ግብአት መደገፍ ትውልድን መገንባት ነው,ሳይንስ እና ቴክኖሎጂ
https://www.youtube.com/watch?v=w2dcre5KTk8,ኢትዮቴሌኮም,የኩባንያችን የ አዲስ በጀት አመት እቅድ አዲስ ጅማሮ በአዲስ ተስፋ በአዲስ እይታ,ሳይንስ እና ቴክኖሎጂ
https://www.youtube.com/watch?v=D9xvB5bDmDc,ጉዞዎን በምቾት ያጣጥሙት  የቀስተ ደመና ሳፋሪ ተጣጣፊ ፍራሽ,የቀስተዳመና ምርት የሆነውን ሳፋሪን እናስተዋውቆ ቀላልና የትም ቦታ ይዘውት ሊሄዱ የሚችሉት ምቹ ፍራሽ ለጉዞም አልያም ልሽርሽር ተመራጭ ምርት ነው,መዝናኛ 
https://www.youtube.com/watch?v=XkmyO3xjWdk,ያለቀላቸዉ ምግቦች,ኢዲስቴላር ለመጀመሪያ ጊዜ በሀገር ውስጥ የተረጋገጠ የኢንዱስትሪ ማምረቻ ተቋም እንደመሆኑ መጠን ከስጋ እና ከዶሮ በፊት ያልተቀምሱ ምርቶችን ለደንበኞች ለማቅረብ ኢንቨስት አድርጓል,ምግብ
https://www.youtube.com/watch?v=y7pFPTbvHy8,ሲነቁ የምር ነቅተው ነው,ሲነቁ የምር ነቅተው ነው,አንቂንግግር
https://www.youtube.com/watch?v=S4caXO9r8Wk,ፍኖተ ቴሌኮም የቴሌቪዥን ፕሮግራም ነሀሴ,የኢትዮ ቴሌኮም የቴሌቪዥን ፕሮግራም,መዝናኛ 
https://www.youtube.com/watch?v=tlrbod1Nb0I,ቀስተ ደመና ፎም,ቀስተደመና ፎም,አንቂንግግር
https://www.youtube.com/watch?v=-TZRDGU_eG8,ሳፋሪኮም,አማን አሰፋ እና ተባባሪዎች የህግ ተቋም ቁልፍ ስራ ነበር ኢትዮጵያ ውስጥ ኦፕሬሽን ስናቋቁም የጉዟችን አጋር,አርት
https://www.youtube.com/watch?v=X7ZTBSNQmXQ,ቅዱስ ጊዮረጊስ ቢራ,ከክብራቸው አብልጠው ላከበሩን መልካም የአባቶች ቀን,መዝናኛ 
https://www.youtube.com/watch?v=si37Ib8jxFQ,ኢንዶሚ,ኢንዶሚ ፈጣን ምግብ,ምግብ 
https://www.youtube.com/watch?v=aRI02OUXlpQ,ኢትዮ ቴሌኮም,በአልዎን ለማድመቅ ወዳጅ ዘመድዎ ከውጪ ሀገር የሞባይል አየር ሰአት ሲሞሉልዎ የተሞላልዎን አየር ሰአት እጥፍ እንዲሁም የዳታ ጥቅሎችን በስጦታ እናበረክትልዎታለን,አርት
https://www.youtube.com/watch?v=P-7gZA21bGc,እንኳን ወደ አለማችን መጡ  ቀስተ ዳመና,እዚህ አካባቢ እንቅልፍ ከሚያስፈልገው በላይ ነው  ፍላጎት ነው, መዝናኛ
https://www.youtube.com/watch?v=NAq7sx5FpQk,ቀስተደመና ስፖንጅ,በዚህ የገና ብርሀን ግንኙነታችን ይጠንክር ትስስራችን ይጥበቅ,መዝናኛ
https://www.youtube.com/watch?v=M9z2QgNngZA,ንግድዎን እንዴት እንደሚያሳድጉ,ንግድዎን እንዲያሳድጉ የሚረዳዎትን ሰው እየፈለጉ ከሆነ ኒሻን ለሁሉም የግብይት ፍላጎቶችዎ ምርጥ ምርጫ ነው ዛሬ,ሳይንስ እና ቴክኖሎጂ
https://www.youtube.com/watch?v=z75K4p_9L8c,የሞጁላር ዳታ ሴንተራችን ቅኝት,የሞጁላር ዳታ ሴንተራችን ቅኝት በቴክቶክ ዊዝ ሶሎሞን,ሳይንስ እና ቴክኖሎጂ
https://www.youtube.com/watch?v=Eg_O-X2OyPU,ስንቅ ማልት መልካም የፋሲካ በአል,በእናት ልብ ሚዛን የውዶቿ ደስታ ይበልጣል ስንቅ ማልት  እንብላ መልካም የፋሲካ በአል,ምግብ
https://www.youtube.com/watch?v=z2ovvc3TTRk,ፍኖተ ቴሌኮም የቴሌቪዥን ፕሮግራም,የኢትዮ ቴሌኮም የቴሌቪዥን ፕሮግራም ኢትዮቴሌኮም,መዝናኛ 
https://www.youtube.com/watch?v=6YUaFd87D50,ጎፈረ አፍሮ ቢትስ ኮንሰርት,የጎፈረ አፍሮቢት ፌስቲቫል በሌክሶ ኢንተርቴይመንት አዘጋጅቶ በግዮን ሆቴል ተካሂዷል ታዋቂ የሀገር ውስጥ እና የውጭ ሙዚቀኞችን ያሳተፈ ሲሆን ብዙ ተገኝተው ቦታውን በመሸጥ ላይ ነበሩ አለም አቀፍ ተዋናዮች ዲሞንድ ፕላትነምዝ እና ሬይቫኒ ያካትታሉ እና የሀገር ውስጥ ድርጊቶች   እና  በተጨናነቀ ቤት ውስጥ ተጫውተው ታዳሚውን ወደ እብደት ዳርጓቸዋልበዘላለም ሚዲያ ቡድን የቀረበው የመድረክ ዲዛይን እና የቀጥታ እይታ አገልግሎት እጅግ በጣም ጥሩ ነበር ዋው ምክንያትን ወደ ትክክለኛው አሰላለፍ ጨምሯል,መዝናኛ 
https://www.youtube.com/watch?v=bwtTOyPGVB4,ኤም ብር የምዝገባ ዘመቻ,በኢትዮጵያ ውስጥ ወደ የትኛውም ቦታ ገንዘብ ለመላክ ፈጣኑ ምቹ እና አስተማማኝ መንገድ ነው እና ከሞባይል ስልክዎ በማንኛውም ጊዜ ቀንም ሆነ ማታ ሊደረግ ይችላል,ሳይንስ እና ቴክኖሎጂ
https://www.youtube.com/watch?v=3lETfSsrrwU,ኢትዮ ቴሌኮም,በተመረጠው ስልክ ቁጥር በኩል ስራ ለማስጀመር አክቲቬት ለማድረግ የሚጠበቁብን የሚከተሉት ብቻ ናቸው,ቴክኖሎጂ
https://www.youtube.com/watch?v=8L_A5Us1hKg,ፍኖተ ቴሌኮም የቴሌቪዥን ፕሮግራም,ኢትዮ ቴሌኮም ቲቪ ፕሮግራም,ቴክኖሎጂ 
https://www.youtube.com/watch?v=Rk1LopW4mFg,ለኢትዮጵያ ኮይሻ ራት ያደረግነው ቪዲዮ,ለኢትዮጵያ ኮይሻ ለራት ያደረግነው ቪዲዮ,መዝናኛ
https://www.youtube.com/watch?v=5TRLK9Tig2Y,ቅዱስ ጊዮርጊስ ቢራ,ከሱቅ የተዋስነውን ጠርሙስ እስካልመለስን የጠርሙሴን ጥሪ አያበቃም በአረንጓዴ ጠርሙስ አማራጭ የቀረበው ቅዱስ ጊዮርጊስ ቢራ ምርጫችሁ ይሁን,አርት